Average User Rating,User Rating Count,Age Rating,game_id
,,4+,f377108c-ecdb-4ee7-b134-f00cb10e69ca
,,17+,22f7140d-4daf-4d00-a818-4490d2d47d60
,,4+,a2a4fa99-2199-4a58-84f2-afd820588733
,,4+,1743e61e-d238-42d9-9b58-a02dcb72c3b5
,,4+,36538c93-359c-4bc4-a11d-3fcd25039f22
,,4+,40ebde91-e139-4a4b-abcf-fd5950d2c860
4.0,56.0,4+,5fb582a7-440e-471d-a242-7f7d3e49e8fa
,,17+,e10aaa18-63e5-4916-9cad-f922a55f2880
5.0,50.0,4+,12ee7917-fb26-485b-b2c0-86813b2aa151
,,4+,d6c2b99c-fa86-4088-a6e3-a31beaa42777
,,4+,f9202cbc-e7d1-4f72-8d08-5d7d84245c32
4.0,156.0,4+,69301f01-5e0b-43b3-9ed4-96a018ca0053
4.5,7.0,12+,172a0174-edf9-4586-8637-2b4dce1aa98b
,,17+,01c2f627-a0b5-4757-82d5-9a3022d0f8a9
4.5,7.0,4+,b545d29e-3755-4711-a992-60e3fcbf1240
,,17+,5957d3f7-e392-400e-8a05-71c8545929c3
3.5,29.0,9+,5e0c11e5-0a6f-4a10-a9ef-acdc9365806f
4.5,54.0,4+,8861fd89-e58b-47e6-bfe4-8b70e8bb2cca
2.5,129.0,9+,8c647d5a-5584-4586-b7fa-2ca5169f982e
,,9+,d3cb6af5-5da4-416d-b191-87683ae5c9b3
,,4+,4b63448a-f927-4f9e-8a01-d10b11abd6f3
4.0,18.0,4+,c23a75f7-7f1f-4818-84ac-b8b76c3ce7ed
,,4+,44963604-0c98-428e-879d-1773a69737f4
4.5,2839.0,4+,b2cb6753-4a8d-4962-819b-93ca8e0b6782
,,9+,c2c7a1d3-ac08-4e43-9e7b-a26a0f9f4a1a
,,4+,b83edb5c-e94e-4b16-9de5-2b9e3accb4e3
,,4+,0a6ff5cb-08b8-45b4-b383-3b6de3374c8c
3.0,14.0,4+,b5dcd205-308b-48e1-afac-bbf365b2da67
,,17+,a262aa52-2650-405f-b8d7-f32d4a275f10
2.5,17.0,9+,34d07e2d-89cd-43c3-a0d9-4b7288401a2d
,,4+,9fe451fa-7577-4a19-bb95-6ede528522f0
4.5,3998.0,4+,49eb7f53-efcd-4eeb-825c-0a745d52b3a6
5.0,10.0,4+,d6ce7deb-4f8d-4570-8289-6b0571982246
4.0,91.0,9+,bd02454c-9ce6-4cc6-8861-bce1605d3f1e
4.5,53.0,4+,d1b913dd-5906-4abd-b96e-8edf67bca334
4.0,4305.0,17+,fc6070cb-3b92-4117-b168-1f46305249df
,,4+,bc134457-5e92-4aaf-9d3c-06f7209dcddd
,,4+,39bbbe3f-91cd-482b-bed5-debfb00db1aa
3.5,334.0,4+,76353357-ddee-4035-a861-0f4dd4a6cc8a
,,4+,225602f4-90b6-485c-9de9-96edeb43df11
4.5,136.0,4+,cfa57aab-f9e6-47db-b813-abe2c67422a3
,,9+,fda1ccde-5a65-4740-bd1a-e00148c085f0
,,4+,7d23852a-b111-4bbe-bd1d-75098279bce0
,,4+,7b726f9d-580c-43c3-9550-e5590d2c2253
,,9+,60312f01-3266-41bb-aa11-2deda3076b3b
4.0,382.0,9+,b02a1280-8904-4fcc-a59a-70bf989324c3
4.0,130.0,17+,b3507b93-8a7f-456a-9b92-636af3c09dd2
,,4+,3d9d74c6-8209-4ac5-9e2c-36eb57a706be
5.0,1299.0,4+,6546eb72-8dc7-40e0-bd75-f788bc4e8244
5.0,20.0,4+,3ade073d-0de2-4680-8e3a-a6ddf0fb2c73
,,4+,068739d4-126b-49b6-85f4-89a05b736ce8
,,9+,960dd697-e5a3-48ef-a992-9b1e25ba5c6b
5.0,8.0,4+,0fdb4dfb-70c9-4e68-8467-0501a04eced0
3.5,6.0,4+,69144554-902e-4a01-96ca-01db66c87b94
,,12+,0892b437-bef0-4294-98e6-6ebf8f28e788
4.5,670.0,9+,79d844dc-fe25-4ebb-b2b4-2abd05afea01
,,9+,34dbfd4a-4337-4778-a5e1-a1980780d354
4.5,8.0,12+,e97882db-3a9d-44ad-9751-2cd1e4c9c82d
5.0,3395.0,9+,98c6d5eb-0a1b-4467-9867-17c4f6fb58a6
,,4+,9c072411-398d-41cd-9ef2-ddf78928ce51
,,4+,61ac4e9b-a3df-402c-85ba-ef8b29917a6d
2.5,5.0,17+,e6d22ff1-4570-45d5-95cc-34a09f1fe1db
4.0,468.0,12+,13185bca-826c-44f8-8b4a-0cf4cd367edf
,,9+,a06ed0ff-10e5-4d23-98fa-6f88820784e7
,,4+,6d1c8d09-c55b-4642-a2b6-de8b819baea6
,,9+,8a96a800-ef6a-4d40-8a0d-fc8ad5214f88
4.5,55.0,4+,c3c5ea48-6604-41b4-b63d-f4a52ce855cc
4.0,126.0,12+,c9f20846-7181-4c26-b33b-54f38a492039
,,4+,b18d8c4c-f754-4d99-9db9-0f19f72b25cd
4.0,661.0,12+,87052207-d284-466d-bb3e-87f7d9c83e49
4.0,24.0,17+,b119eae2-e9f9-4dd4-928b-77578a48aa65
,,4+,3874f9ba-8159-49dc-81b3-6927adcdccdf
4.5,13.0,4+,1d189617-5cb6-46d3-8920-0b55074bf868
4.0,757.0,12+,b04b0352-e7c6-4fee-9853-215e00954252
,,4+,3b01ef0e-0b12-4c83-9751-eba88b8bbb04
,,4+,87820487-8818-4e1f-a719-abf883563aa2
,,4+,c7b4eee4-d97b-47c1-b4ac-0d339cbaf45b
4.5,2849.0,9+,35ad25fb-56b4-46d3-9c4c-5d80750a1ffb
,,4+,0d051fc0-3463-471a-87cf-5508e2c829d8
4.5,5.0,9+,86284e45-fc11-4219-98c5-9adb7dd706af
,,4+,91b75281-502a-4703-93e6-4c0af602c617
,,4+,7e6a9c6e-c614-4e0b-a53b-4ddb3368cc27
,,4+,cb5908ff-c7b2-4634-8774-eb7213d7f093
,,9+,d6b7d910-ef07-4ce4-a818-a8433ca63d8a
4.5,127.0,4+,fc9ac2e1-b780-48d3-84f3-7ecca3341f14
,,4+,65a8c12e-e0df-40dc-8226-214d8c31de2c
4.5,359.0,12+,1986145f-3c89-4690-89f0-65ee71b2eda3
,,4+,5a07fa2e-f1f2-4ca1-805e-aa2e9f9ede02
,,4+,010c0fdd-e4ae-4013-b958-35a89d8b7ed0
,,9+,1711d380-c99c-46ef-9f03-e31c551f77da
4.5,17.0,9+,df15c392-89d9-4fc0-8929-ca63e8294ed8
,,4+,25b02f14-1957-4647-8d2c-082646a534c3
,,4+,fd5c9aeb-3a29-4ead-8252-7a9a44aa59cc
3.5,383.0,4+,c273c24d-423f-4d7f-9509-c66fcd0705dc
,,4+,6d127e34-27dd-4273-8264-8c3c29d30962
,,4+,b8b1e3b5-fca7-401a-87aa-5763cddbc1cc
,,4+,3a45b57e-e1c2-4a08-8f29-c7975a6ed345
,,4+,ab3fba02-4a84-42f9-8e64-4e1ba12ca025
,,4+,0cd58d9b-dca4-4231-82fc-7f60de3001d4
,,4+,363106e0-8e4a-4bff-8302-24d7a65562a3
,,12+,15ebac0e-cb7a-4f97-a43d-1b9bb22c7fb5
,,4+,9455bff2-1888-4d69-8fa8-6afc8a9512ca
4.5,142.0,9+,42fe12ce-e5a7-4656-8794-0bd1c56460c8
4.0,25.0,4+,d9d18914-f6fb-4932-b21a-b733af6a173e
,,4+,ec4c8130-ba5f-4374-8311-ac1855d30993
,,4+,5102d85d-6e0e-4f1b-9e8b-2df3c2fae582
,,4+,22418a93-7b70-440a-baf0-c063681eb192
,,17+,94f0b50e-efb8-41c0-912a-c7ec7e4cce21
,,4+,71881976-a823-49e3-8651-3cd4f95581d9
,,4+,f343a8af-ee7c-4678-88bb-82bf9ead88f4
,,4+,25701bc1-8beb-448c-b863-f604a4efb770
,,4+,dfd3c8ce-340e-4bee-9299-1954159757da
,,4+,3fe49d4d-b013-4c0d-bc60-ca5e41bd3c3f
,,4+,3ea98e3e-4b12-4a04-b5e4-654fffbc207c
,,4+,36e4a612-806f-4f9b-b558-467370e7424b
4.5,20.0,12+,16be0e5a-2d0d-4ae9-9b65-b4cf76b5ca29
,,9+,293cafa8-19c5-42e3-8488-4d288f8eeb3e
,,4+,fdd540a0-542b-4007-9c96-e1b204db0e6a
,,4+,fe0a483f-f4b4-4a75-bf1c-d14f5dbdd568
,,9+,5bb19118-feba-47b0-95db-8ebdee3ae96c
2.0,15.0,12+,aa23af09-35d9-4979-9245-b412a0e39cb3
,,4+,0c076248-54c0-4f75-aa78-2bb974cb86d0
3.5,90.0,4+,d5fa3b7c-fed6-4663-aff1-5fb0bfcd39fb
5.0,10.0,4+,354b79b7-4de9-45af-b147-6640a3bc98c7
5.0,6.0,4+,ff0cf44f-2668-470f-9535-f861d218f61f
3.5,52.0,12+,7fc94233-84d0-4b61-8f7f-63fad40c7ff8
,,4+,03dda2ac-d290-489c-8ccc-f3b3b57ea5c2
,,4+,68e65f16-ba60-4e4f-834b-ff171ec5dcce
4.5,4516.0,9+,f802faf2-9be6-4940-a0f3-114b3dc38dbd
,,4+,e933c82f-28f5-4d54-9240-f22726a5d497
3.5,12.0,4+,bbb18b75-d081-40fc-b40c-eaab0ffce9bc
3.0,5.0,4+,a6417ebe-2c9a-4cf8-ad3b-c3bd8bafe92d
5.0,5.0,4+,46965c88-650c-4aec-b35d-9a95e997ebc3
4.0,9.0,4+,f6140bab-3c8a-4b0d-86f4-2ae3caadb0cd
,,4+,56cb131b-0b50-4cae-b672-c8168281454a
,,4+,08671a27-5f99-4944-be45-6aed7ed61d42
,,4+,f736369f-a056-42f6-81b0-8a60aaa5a507
,,4+,c27dace6-08bc-47bc-a903-36962f71345a
3.0,94.0,4+,c11c9ee2-ee60-4d1c-9016-fcb137070a52
,,4+,8d9f6fe2-2d0d-4512-a759-887549fdb62e
,,4+,6d60b416-45fd-4c16-a2fa-45c334460a4b
4.5,7.0,4+,c11d3713-76ae-4996-b1ea-926dab0f491a
4.5,11.0,4+,ed02d985-51d4-498d-b34b-5fa5af443dc8
5.0,5.0,4+,0c602be3-53ae-45d2-972e-b7eb11ca32fd
4.0,29.0,9+,4dcfe5ba-1a37-4902-ae82-1760401d89c2
3.5,7.0,4+,ce593250-154f-4bb6-896f-e2f680af4421
,,4+,70c1ee28-5fbb-4308-9baf-cbf41e78e2b2
2.0,6.0,4+,917620cd-e9bb-4914-8a74-001d9954442b
4.5,18.0,4+,60381f6d-e002-4403-9ade-41e530265f8a
3.0,6.0,4+,3bd97980-3181-49cc-b59c-f29f661a5c2a
3.0,15277.0,4+,da69a0ba-5074-40ec-a051-32c63b338bff
4.5,36581.0,4+,8cc899b7-92d7-443e-aa41-4703632b298b
,,4+,797ae6b3-0dcf-41a2-a059-c4fcaa2834da
,,4+,6a95094c-45aa-4517-b780-2f407d740817
,,4+,7fe87e48-585c-4349-be5f-63929d717650
4.0,60.0,9+,0f5d0916-bf30-4b1f-a26e-9ef12ffbd3de
,,4+,7f63794a-daf7-4038-a03f-800f9df19ef8
,,4+,20f0221d-bff6-4a6c-99db-efea1f30a206
4.0,41.0,4+,eb27c742-892f-4540-9349-e392a18d1b41
,,4+,656a0a1b-14a4-4fed-86fd-4a58eb6a8bed
,,4+,d35492a5-4b09-47c1-b18f-961c0bd2ec4d
,,4+,5ee2bf19-2c45-4e4c-a151-bca12c1b3ae0
3.0,21.0,12+,8ce4516b-8800-49f4-aa81-af2d0e7623a5
5.0,8.0,4+,79f32b61-0f52-41a7-aaf9-9f8b1a972c37
4.0,5.0,4+,5253241b-dc4c-4e3d-99f2-c5cd2a8bb616
,,4+,664770db-6de5-47be-a7e4-15e1674d5661
4.5,2692.0,12+,d6dac59a-bb9f-4e4a-a883-36f1b4c3e801
,,12+,2e566c84-1bb3-4c70-a4bf-36bf88c9e23b
,,4+,78388e4c-2a5c-4e31-ab8e-8b12720d1a0d
,,4+,98e5bd1b-e34c-452f-b1ab-99124e983ba5
4.0,63431.0,9+,5e3e0fd2-186b-4cd0-9f9f-446d1666757a
,,4+,ca9194b3-9f51-4c15-a042-eb7493acd76a
,,4+,6a647a58-ac6d-40ce-bf7a-38fbacdfad3d
,,4+,d576dc49-52ab-4bed-bd7f-11797ae1fdd3
4.5,1099.0,4+,8caccbc3-9baf-4b1b-99af-3095da713a0c
,,4+,5ab66ba8-2ff2-48d1-9648-075121a29474
4.0,55.0,9+,7ec681d8-8609-47a2-a473-8189946ea3ae
,,4+,2b4779bd-f521-4d9a-9157-26e8ae4075f4
4.5,19.0,4+,aad11e4f-3947-4829-aa4a-de479e58833f
4.5,48.0,9+,db8675b3-fbde-43bf-995b-df37e4438f99
,,4+,91801592-c0c7-4abd-b765-6244201e0dd1
4.5,23601.0,12+,64d08514-84b5-464c-b322-7b4ca387b063
,,4+,9aede87a-1152-489b-b654-f0434b7247d6
,,4+,5f2dfaf6-ae98-4c2b-b54f-323134591f75
,,4+,7e79c9f1-b9ee-46ad-baa6-b8318c3da389
,,4+,5c1edc73-b530-4023-ad68-a07e2f65303e
5.0,5.0,4+,edf0d7e9-699b-4ad3-8ce6-2e30dd35261d
,,4+,b66fcfbf-3582-43c6-8561-368d10ba2202
4.5,51803.0,4+,bf75a078-8cde-4b55-968a-8e15e0208b7c
4.5,101.0,12+,ff4eec91-f9a9-4f6a-9c5a-afdc6f91596f
3.5,88.0,9+,1209682f-47d7-4fb3-b340-49e42a19ed23
4.0,73.0,4+,da345eae-c801-440a-a1dd-06d8aa07be38
,,4+,f3835ff9-e8f6-4035-882d-4521b61d4fac
,,4+,0aa7d17b-f906-4f01-9391-bae0d110bedf
,,4+,9c1a6052-775f-402c-8e14-1036850a9fe2
,,4+,40816321-d6b8-4f8b-92b4-445a254f5a43
4.0,1009.0,4+,debfe711-fc58-49a1-9684-9e0de87398cc
4.5,6213.0,4+,70ae6c11-fe73-408e-be75-46d8ccf2789d
,,4+,71adbf82-e105-430b-9f5e-960cfadba094
,,4+,31861dc9-fcc1-48a9-bde9-c2fe06252f1d
2.5,9.0,4+,cf5cc829-7e32-4545-81ab-aff33b30ece6
4.0,34.0,9+,733b1abd-53e0-4105-aa47-23905071736d
,,4+,4ceaa836-4384-4fca-8300-81412a6492d5
,,4+,f9648837-6030-4f63-87cf-553ca15d0e70
,,4+,a098456f-0c2f-444d-b45f-cd47173b200c
,,4+,499bc4b1-c198-4686-9fdb-d6c335a09023
3.5,18.0,4+,c292783c-7cd3-4dea-acde-f53b83a34de7
,,12+,d5923a4d-58a7-4c70-b5b8-8478c71c8fac
4.5,344.0,12+,2bffe056-516d-42a9-b570-c395d9a2992c
3.0,8.0,4+,7f48ed7b-dd67-4bff-a223-a4ec640539c9
4.0,24.0,4+,1628a78a-b69a-4b00-aa4a-9fc9a87abe1e
,,4+,5a979b75-539f-491b-b151-28b816291010
2.5,9.0,4+,e89a57ec-9bc8-4bc9-9fc1-11ffc5ac80e2
,,12+,51131456-8d66-4d5c-aaf2-dc629ad5f40d
3.5,45.0,4+,545c366b-6005-4f01-8a6c-1e2771201193
4.0,186.0,4+,2a7c035b-b941-494b-b86b-3b8765fa93f1
4.5,167.0,4+,fd30b95a-3e28-4cb1-a3c9-a323879dbc29
,,4+,49c76a82-732f-4002-afce-a2d7bfb8800b
,,4+,f39a34c0-8e47-44da-8f44-b0d1f7b4518f
4.5,6370.0,9+,cdaf65c1-8b83-4379-8412-3e43c07786c5
4.0,67.0,12+,c28b77aa-24f6-42f5-85a4-3118fff115f9
3.0,11.0,17+,a131ac67-98f5-4cbf-b8d3-1926ba5c6283
,,12+,f5207e9f-4986-4cb9-80b2-94615dbb1b15
,,9+,57941968-74de-4107-ab8e-7e70b300fe61
4.5,5.0,4+,74a32d86-0525-4268-beb0-f8c8e6f50303
,,9+,f66b8be8-b5e9-4e85-b567-cf72f1f1011d
3.0,161.0,4+,94deb2ce-c828-430b-8889-ebcab58051ca
4.0,41.0,12+,245e864b-71be-40af-a9f0-3b4fb46d27a0
,,4+,7b1a252d-3f90-4760-a940-432e5e1d47a1
,,4+,c58f7592-14d2-4a5f-99c3-a998c5ea3949
,,4+,94a56e9d-5023-4d8a-b2c7-563870aba55f
,,9+,73e2b492-3d4d-4b57-b789-d8b7f44190fd
,,4+,b708ade7-3199-4382-bad5-3e554724ad6c
,,4+,fcd092bc-8d69-4dac-aa99-5760e883e6dc
4.5,154.0,4+,808d1192-b962-4eee-90f2-07d44bc81375
,,4+,c1be4487-33ab-4c9c-ad46-e6c9ed1c82b8
4.0,35.0,4+,6a86498c-0170-4e25-ab93-b1949de102bb
,,4+,05b03124-ab57-4280-a190-50fc7607239f
4.0,1447.0,12+,58d05724-37e0-4133-8ec3-d80c92bacdde
,,4+,350ce72b-2c4e-469c-a8b1-2971581c1e66
,,4+,9dee9b81-ce02-461d-97ba-bfcba9a67cfa
4.0,16.0,4+,7e33a6c8-c319-4af2-a449-30d14555c642
,,4+,fe918094-2574-4ca2-8ba5-6233852b6e48
,,4+,e8a4380c-fdbb-4b23-b6f9-8ca85d215565
,,4+,50e14810-26cb-4c3f-a0d7-562743b06bfe
,,4+,4fe9a6fb-1004-4c5b-b7b0-27b376b2cca2
,,4+,a4946dc8-1b49-4003-bf6d-7b8d4e834c15
3.5,14.0,12+,f15cfd30-4a77-437a-8898-b53aa9ad26cb
4.0,101.0,4+,65a4b295-aecb-4e5b-8951-03489e1d7d93
,,9+,ebf2a769-3b3a-4d2e-970a-d68a2bf7867d
,,4+,f87557b7-8df5-4270-865e-27762a744786
4.5,203.0,9+,b69d705b-74c6-4ad9-b265-a15f7dae6b3b
,,4+,74ec8257-981d-422a-8f6a-7f5f6f5a4c70
4.5,61.0,12+,860c7566-2a10-4897-83c2-f8a306b7b8cf
4.0,17.0,4+,0967bcb8-3041-40eb-82d4-b3a0aec867b9
,,4+,e27a026f-296a-4d1c-9076-1c838482acf0
,,4+,42d3e442-0d68-41b7-960c-1910d8d2ba00
5.0,30.0,4+,7d7782b9-c9ab-4d66-9630-9e27a1f89474
4.5,262.0,4+,61ec55a4-727e-4e04-ac4f-be457418e742
,,9+,b605cb7d-30f7-403a-8629-ba36ad4c3b1b
4.5,7.0,9+,b4130055-87fa-4787-9403-19b333424b28
4.0,154.0,4+,ecbe7463-56d7-41da-b4f9-b4ff1f80d2f0
,,4+,f2a6e01d-f8ae-4970-adb0-dee03163650f
,,17+,16da18ce-99db-429a-b41b-74f988992bc4
,,12+,9c7356fc-be5d-4061-bdcf-a1946b59c729
3.5,57.0,4+,a7798dc4-755d-4e97-8d0d-4943084f5f23
,,4+,28c82a00-cfd8-4308-b67b-e9e354d7c166
,,4+,018fcda7-734a-4b97-bad0-6b1aa0fb80d9
,,4+,985f56de-3493-40ee-997e-42ba5040bf25
,,12+,be12c6b7-ecb8-427c-a0e0-961ddd2cd565
,,4+,5316b961-b437-4878-af50-756c8c4f833b
,,4+,d1aac32c-fd6b-41cc-9f9c-173a7b33bc33
,,4+,6bddbea8-6fd4-4f71-8dfa-462ed95ce7bb
4.5,4180.0,12+,3505013b-6e57-4e46-9b4c-2137cbf30781
3.0,17.0,9+,493c282c-0805-41f9-a517-9e3c2d5621c9
4.0,496.0,4+,69050a91-4014-41dd-adc8-ccb3d8ee0e8e
4.0,21.0,17+,b84feb09-6b38-4db3-9820-a11d2e5baeab
,,12+,2d3e9cb7-7ee8-4a8b-9676-0485c54f3b73
2.0,6.0,4+,6e2465e9-6065-497f-9d89-7b14643ae676
,,4+,d0102e16-d37b-4ed4-b578-0ddfa128f1f6
4.5,74.0,9+,140ab0bf-b4b4-493b-b56c-9afa0be80099
4.0,84.0,9+,8a81dc97-c1b6-4f21-b55b-5b7b4e0df576
4.0,6437.0,12+,616c4cdc-eb0d-4f4a-a692-8bffc3fcaa1d
,,17+,a9b72f7f-97d4-4dac-bf1c-f9c326df1194
,,4+,9ee15c10-7eff-46c6-9078-edf887334472
4.0,248.0,17+,83acb9d1-7efa-4a15-a4a4-880780438fcb
4.0,1282.0,12+,fb987662-5e1d-4f0f-8719-0ec5f5265283
,,4+,14b54822-1462-4943-86d9-d56e5c884b88
,,4+,eea5a9a4-e44c-40e9-8330-7cf218f1723a
4.0,1988.0,12+,253b3bd7-48f2-493e-a5ef-9fdff475733b
,,4+,66fed2df-0c7f-4474-9254-b52310f714e1
4.0,24.0,4+,11ae80e1-78c2-44d1-996a-aa973a26573a
5.0,166.0,4+,616b5728-9ed0-493d-a6bd-ea98bb2a5574
,,4+,f4b2df66-3d79-43ad-8d1c-5d622c1df23d
4.5,51.0,4+,6aed9c3b-7591-4147-ab97-de8b66354d15
4.5,39.0,4+,d7aba189-d246-4bf7-88ca-64b5ecc0bfee
,,4+,d6e33ab6-0197-4d29-81e9-f7ae0272f3cb
4.0,259.0,4+,3c8fe31d-ba58-4729-8ae7-ccd5ff1b0c80
3.5,760.0,4+,b98f544f-9b78-4cf9-8413-9a4bce02c66b
,,4+,cdd79788-dbe3-4fe5-a7b1-d62bd6e48689
,,4+,219cda8f-9f22-41b5-a4b4-0d181151f855
,,4+,eeb59030-d9ce-4a1f-a258-76215e9e379d
,,4+,877f2924-9e92-4cb4-83a5-3030615f8ee8
4.5,39.0,9+,b771d169-91c6-4ad7-92a2-057dfe8fc35b
,,4+,e905560d-b2fa-440a-aaf1-a8914ac3f7f8
4.5,82.0,12+,3b7e5a10-b074-4ede-8830-23bec83d6ba7
4.5,10.0,12+,0b942776-5cc2-444a-b317-983c96a6b4a5
,,4+,ff1a8c32-055b-4654-84bf-905784f876e5
,,4+,9a8dbb8c-bf48-49c2-909a-feb5d8e745dc
,,4+,8fa3589d-5374-4b59-a6cb-6cbb668ab8e4
4.5,103.0,12+,a0d74b6d-80a7-4790-b9d8-141f925954d8
,,4+,782770a2-efb9-42fa-b2f4-ff2ba7b022d5
,,4+,3de8bda0-2f2b-4427-b599-069012678746
,,4+,8f58a10c-b755-417d-8dc3-1c6400a3efb8
,,4+,060a62b3-57bd-4672-b0d3-c65c27bc2b5b
4.5,126.0,4+,b3fe2cbc-ac94-482a-b140-90809fecf2e6
,,4+,07f9e1c0-86e2-4d8e-a6c2-61d66a790c6d
,,4+,f4b74980-bbb7-48fc-acce-55e966069afc
,,12+,78275e97-286c-49a3-98c4-f42799246243
4.5,1254.0,12+,79f455ee-f33a-49ef-b5b0-8af648887a5b
,,4+,e60f0bbe-a6b9-4bf6-ae5f-990876ff325f
,,4+,a9772cdf-21d8-4d8e-a4d3-1ff4de497547
4.5,1001.0,4+,9e762d21-e736-4a2a-9647-bba7fdabe3a4
2.0,35.0,4+,c99889bc-b0d2-4597-b5bc-06fb64ea5b92
,,4+,fe1da31d-ee2b-4fdc-9c8d-d6c975a7db94
,,12+,9da5b67c-c95d-466b-8856-aaa3773456d1
,,4+,29f04cca-88e9-466c-9298-112bb50a384c
3.5,37.0,4+,0469292f-b2f5-4443-9d88-b4b4a2cb0039
,,4+,0a837795-5094-4be4-be01-1bfd0880f255
,,4+,189116f2-b899-44f7-9bed-b8ef8d7fe464
,,4+,e419b9dc-c886-49bf-8595-afcb6db8f911
4.5,67.0,4+,986e34d4-51f2-4c07-b74f-822a4197cba1
,,4+,9a48ab8c-cfbd-4c25-874d-91985a9630b6
,,4+,a30f074a-5c07-4150-bea5-de6cdc69b524
,,4+,680bc196-af57-44a9-a33c-d144f8658ee7
4.5,13452.0,12+,5a3aac80-d88f-4cee-8ea6-89d6ed67435b
4.0,127.0,4+,2df6d612-2cbe-4556-bab5-d65538bb2ce4
,,4+,282a9d7f-a359-45a5-b551-511818a0156a
4.5,7.0,4+,1d4f8ede-653f-4073-8e65-f5445750d222
3.0,15.0,4+,2495ba28-1c9a-48f4-88e3-0272a4763a78
5.0,349.0,4+,098234a7-ab3b-41f8-b298-4b80e9d6f002
,,4+,7ac1fb0d-07ab-4a66-90d0-b22338f1e9ad
,,4+,cb82c3e1-45f6-419a-ab7b-4ef2e3904963
,,4+,99b312af-f75d-4ec5-9373-6178b55263d5
4.0,5851.0,4+,56b87f9c-14ff-4a96-acdd-b82decba3485
,,4+,e0a7a6d2-3d2a-43b9-9947-ab358e98aad0
,,4+,b8091aff-1d24-4cd3-9088-fb3950711ac0
,,4+,f47b3ad6-f957-4ccb-bfcd-f43111b58556
4.5,44.0,17+,b953900a-7549-42fe-866c-1fbfadb6dfa3
4.0,7.0,4+,329df74d-cb8c-4cd3-a7d5-883711e31b5f
,,4+,666c5b9c-2c89-42b8-a7ba-3700c5a258ae
,,4+,41d1c11f-dfea-4aa9-abe7-e07f2fd97699
,,4+,f62be23d-fd01-44d6-bb49-69f5ea249a00
,,17+,01661944-6472-440f-bb6f-43aaef5780d5
,,4+,40a2abb7-f47f-4e43-a064-344b8fbd3d8b
5.0,16.0,4+,c02bacfc-3927-48a6-a56b-02086fdb29ad
4.0,35.0,4+,fe417f7a-ba80-423a-81f0-2a5103093934
4.5,22149.0,4+,75bbf005-71f4-493d-82cb-3376787baf54
4.0,31.0,4+,8fafe70d-533c-4ac4-9cd7-61b3516b4a7c
,,4+,d38e86e0-ceb6-4cb2-a8fc-1a667a23dc32
,,4+,e6e9083d-48f5-45da-ae1c-7e43eadac8f7
3.0,10.0,4+,ef8d0b11-40e4-45b5-9dcb-0afc13124c1e
5.0,5.0,4+,72f2f644-1815-4349-8157-3c7b8e1819d5
4.0,13.0,4+,ccfa7dc7-409c-40ec-9f7a-edd5893150c9
2.5,295.0,9+,0719f138-17ed-4e6c-bd79-7de9b6ecb160
,,4+,6487c00d-5dda-4001-af7a-2851cc2d2985
2.5,23.0,12+,b86ae12f-d6ec-41a3-8cc4-799af14b7b5a
,,4+,ae537ac4-bf0e-48cf-9266-9af60fecf09a
3.5,71.0,4+,d317adab-6575-4d5a-abd4-30f389503361
4.5,1525.0,12+,0cfb653e-ef40-4da6-a982-6b5634031b49
,,4+,637ef242-8393-4187-96b9-43ec6e94f2ca
,,4+,1c707ef3-4229-42f8-9a3a-b10dfe045680
4.5,531.0,9+,67285519-7f8c-4cc7-8b7f-6aac21250f1e
4.5,8252.0,4+,0d023dea-f310-40d1-90c3-bda6b2ea1441
,,4+,eab7c2ee-ab66-4266-8aaa-fe72ba37c23e
4.5,172.0,9+,637d1114-69f2-4f7a-bc23-35ff58734911
,,9+,6b7b3ca1-7863-4e95-9ff4-776892b4864a
,,4+,ce5089b3-78c8-4c54-8a52-5fe19fdf14a4
,,9+,0d9259ae-571b-4fd2-8333-0f92d9bc2d78
,,4+,278ff062-0d19-4577-b7b4-3ca1ad929d9c
4.0,1435.0,4+,68b73069-c05e-45d0-8f7d-f67bee4249a3
,,4+,38d057e3-501e-4acc-a131-4296e23dbaf0
,,4+,10fbde38-cf49-4f57-9b7b-b6c937e53900
4.5,29.0,4+,c3efab1a-ee34-4321-a812-5c410b882c91
4.5,37.0,9+,800f4170-ce40-4a42-a9b6-7671237bca70
,,4+,9b1362f1-26b9-4e83-b165-0960d6200872
,,4+,5223d1f2-75f8-4634-a872-a18c8fa15f37
,,4+,753a0c29-9b03-4887-b39f-320b8b2a315d
,,4+,d467e90c-aa22-4422-9b48-56c7409439f9
4.0,2127.0,9+,6a6e92d0-7f06-41b5-ac40-bddfd9a833ec
5.0,13.0,4+,fda76737-3a6c-4bd7-857d-ef2326458bd6
2.5,1377.0,4+,b4f71f56-5d9b-4591-a330-b5b1d6ddab76
5.0,12.0,4+,29c36bad-d525-4efc-bef8-ffaaed48ccbf
4.5,5.0,4+,9fb8a60b-1248-4e7f-90cf-c266eb728bd0
4.0,1057.0,4+,9a340bf5-8765-471f-9ca2-5df5c916999f
4.5,3272.0,4+,dc133ceb-5b4b-4454-89a1-9cc18ab9fe4e
4.5,24.0,4+,33d0563d-ced9-4ad8-9789-9871862b9b6d
4.5,8.0,4+,618a2720-9191-4a10-8420-a1fb52d82bcb
4.0,22.0,12+,8d9b54fb-b145-44af-bcbc-058d9bbde822
